"","County","Quant90","Quant95","Quant99"
"90%283","F45021",35.5119078863235,36.3283125862243,37.569957784017
"90%284","F37117",35.1881420301354,36.112204261448,37.3420107744742
"90%285","F45067",36.1922166824341,37.0701721880171,38.304441649119
"90%286","F13237",36.4752881469726,37.2017940139771,38.3896043228149
"90%287","F13257",35.0166769467867,35.6544422149658,36.958067955604
"90%288","F13011",34.8415936708451,35.43852186203,36.7793000459671
"90%289","F37183",35.2901111118377,36.2574104006329,37.6587637377542
"90%290","F37105",35.7188357622196,36.4221308781551,37.8005968436217
"90%291","F37015",35.3024786262869,36.2111926069883,37.5673084159209
"90%292","F37159",34.8710575365041,35.6618589322861,36.8772685241699
"90%293","F37001",35.3819178717477,36.1791268212455,37.4235888685499
"90%294","F13145",35.583806032123,36.1945998798717,37.1690234155366
"90%295","F13273",35.9444076538086,36.6149922987994,38.0247580419802
"90%296","F13221",35.9489722501315,36.5209399355375,37.7988291837252
"90%297","F37123",35.9127221540972,36.6628441500973,37.9868060342367
"90%298","F37179",35.7715772628784,36.5563782652219,37.7872954932849
"90%299","F37029",34.4195290120443,35.2995357343885,36.5673021308051
"90%300","F45079",36.6301981994084,37.5629276207515,38.6601116466522
"90%301","F37013",35.0045310370356,35.8822035480746,37.0614573696878
"90%302","F13315",36.1287569382612,37.0472507402009,38.0347996176925
"90%303","F45017",36.5325694843874,37.3911438376217,38.5632816004349
"90%304","F13283",36.6369000571115,37.4297140802656,38.6752622113909
