"","County","Quant90","Quant95","Quant99"
"90%175","F37099",23.0237459131189,23.9430702802297,25.7948077856528
"90%176","F37185",27.9974463753078,29.2780594065569,31.3818356350885
"90%177","F37131",28.1876607273402,29.3757550828912,31.9042621239651
"90%178","F13033",29.8883145421998,30.8524256730691,32.3108517022418
"90%179","F13291",25.0445919503971,25.8078795841762,27.2174918287628
"90%180","F13293",29.3894222174751,30.3306244150797,31.9534441087511
"90%181","F13297",28.0965738379437,28.9537326688352,30.6428464151466
"90%182","F13303",29.5973794130935,30.5025319699159,31.9722116214713
"90%183","F13305",30.672358817661,31.4685835828486,32.8221735476464
"90%184","F13019",30.8839108921931,31.7685599165696,33.2773888678918
"90%185","F13309",30.3458227764476,31.2937363971363,32.9606855929981
"90%186","F13073",29.3139999643962,30.1961444769965,31.7777836227417
"90%187","F13091",30.2847296217798,31.3543844760304,32.8003555684694
"90%188","F13135",27.3878603556799,28.2902284924946,29.7612400109428
"90%189","F13085",26.6109285627092,27.4072572026934,29.0655455725533
"90%190","F13167",30.2196863954718,31.0946021513505,32.4794981332259
"90%191","F13163",29.8060868464018,30.6966460980867,32.151712975251
"90%192","F37009",23.0233469128609,24.0045155078173,25.642545619607
"90%193","F13103",29.9208637845689,30.8164391337962,32.4755931826605
"90%194","F13173",30.6325154524583,31.5225307537959,32.8974285653921
"90%195","F13119",27.5357511566907,28.4983097355541,30.3903799112831
"90%196","F37021",24.6530326298305,25.6423459597996,27.0937314126929
"90%197","F37023",26.5339783488093,27.5900325001897,29.0901572995572
"90%198","F37111",25.9379394068862,27.0318862943938,28.4331605789878
"90%199","F13271",30.4155365050785,31.2696634474255,32.9925041356162
"90%200","F13105",27.8971786362784,28.7115072114127,31.0099668012347
"90%201","F13185",30.7915385026198,31.5427846849881,32.9223537386381
"90%202","F13263",29.1753344634484,30.1430483818054,31.9376234304494
"90%203","F37047",29.0424585097176,29.839179989951,31.9856193842206
"90%204","F13139",26.984695317195,27.923184691209,29.1354750741812
"90%205","F13153",29.9440426373091,30.92328197917,32.6105025119469
"90%206","F13229",30.8785510160485,31.8862591762932,33.2329143648732
"90%207","F13155",30.4531697759089,31.4093661110356,32.8038238280674
"90%208","F13181",29.2366788964522,29.9531868231924,31.7182321056567
"90%209","F13183",30.6080840796755,31.3801299044961,32.8116493573106
"90%210","F13207",29.3575213364193,30.2373660121645,31.8947617564883
"90%211","F13219",28.4761289904195,29.2565708837201,31.2368309968518
"90%212","F13225",29.8366899299622,30.7308150100708,32.3903159065247
"90%213","F13239",30.1800692191491,31.0964425233694,32.857395524245
"90%214","F13243",30.3045781433582,31.1246671646833,32.8292205452919
"90%215","F37033",27.9463905632496,29.2847906857729,31.3202362090349
"90%216","F37089",24.7981309578635,25.8332527368719,27.4304411107843
"90%217","F13259",30.2089508115328,31.1431877018855,32.8213283703144
"90%218","F13159",29.023600013301,29.9030754413245,31.7170456393259
"90%219","F13117",27.0440048671904,27.9688712846665,29.4744618479411
"90%220","F37071",27.8383999095244,28.7557020449171,30.7848571949379
"90%221","F37177",27.7916135037883,28.8485122852111,30.7840968545635
"90%222","F37059",27.4744449996948,28.6754825830459,30.6893704996109
"90%223","F13265",29.0295071601868,29.8065034593854,31.3905200345175
"90%224","F13279",30.4149922884427,31.4496711877676,33.0129056945214
"90%225","F13285",28.8252377164537,29.669541947738,31.2963463902128
"90%226","F13289",29.8887384267954,30.7461827094739,32.2338237967858
"90%227","F13223",27.9821272503246,28.9067204432054,30.1415032438798
"90%228","F13113",28.1072295577438,29.0392185069897,30.4482051524409
"90%229","F13157",27.7876654038062,28.5800884540265,30.3221860665541
"90%230","F13287",30.2877304906431,31.2479673344156,32.6496669868801
"90%231","F13031",30.2100079956055,31.0895870399475,32.7215577827454
"90%232","F13187",26.1576143446423,26.8979285149347,28.5145414343334
"90%233","F13255",28.4739250540734,29.4383187770844,31.0177451086044
"90%234","F13281",24.3860751946767,25.1935668071111,26.6691550556818
"90%235","F13319",30.2056060039636,31.0868076815749,32.4351869889462
"90%236","F13177",30.693404084809,31.5645571533514,33.1797357286726
"90%237","F13267",30.41013142722,31.2708914048331,32.934065965925
"90%238","F13197",29.6009882309858,30.5962255029117,32.2651357785393
"90%239","F13039",30.135924220838,30.9299620196694,32.1701848076269
"90%240","F37011",21.749005374393,22.7439406523834,24.2437983961363
"90%241","F13045",27.6351582951016,28.6414083560308,29.7777339225345
"90%242","F13129",27.8117185875222,28.7884109991568,30.4928600021645
"90%243","F13241",25.0621774133647,25.7998585970897,27.4653512674008
