"","County","Quant90","Quant95","Quant99"
"90%250","F37035",28.39983038,40.567881275,70.8060931889999
"90%251","F45015",24.888582007,36.215132755,112.319514133
"90%252","F45037",26.4424729120001,41.3756825545,73.54888231
"90%253","F45075",17.16507875,28.53484242,75.5361224894
"90%254","F13137",35.140523616,49.960047842,84.8276811364
"90%255","F45071",31.456088902,46.914455511,68.7028752268
"90%256","F13165",21.562365362,32.9530674135,90.4443848966002
"90%257","F13005",25.81976196,45.55119024,80.09118997
"90%258","F37119",32.408629493,38.743851869,71.4864438603999
"90%259","F37127",23.990812421,37.022462404,64.1284472727
"90%260","F37115",15.494417954,22.676447768,31.7768595544
"90%261","F37167",34.58229506,44.973688545,88.0675408870001
"90%262","F13191",26.704735288,40.287029416,100.531240928
"90%263","F13245",29.144425556,39.790340276,63.1578724232001
"90%264","F13317",30.847231754,43.543289968,73.9550117857
"90%265","F13079",24.29468082,31.97106379,46.74259594
"90%266","F37055",24.61529413,47.738847975,82.7795195530002
"90%267","F13047",30.338478189,36.4926952395,64.4719464263
"90%268","F13067",24.136936124,35.3266063395,58.1430384972998
"90%269","F37195",25.907547125,34.9718396025,66.6643016905001
"90%270","F45063",29.081711678,37.605117084,77.5421153063997
"90%271","F13055",26.74359993,38.90299995,62.8642399000001
"90%272","F45069",23.849931445,38.389897375,82.1894520025
"90%273","F37061",21.726033654,37.996857119,81.9677397006
"90%274","F45011",19.924925148,29.569799958,74.0719602991999
"90%275","F13075",23.079802855,36.900528598,60.9605424507001
"90%276","F13209",23.385499934,35.76562496,71.7200135348
"90%277","F13027",27.177058894,39.343029528,82.9821057880002
"90%278","F13051",20.066441208,35.6979410819999,118.743129788
"90%279","F13061",25.453620535,35.246379007,66.8826620457998
"90%280","F13215",26.43281278,35.93445316,64.6902187360001
"90%281","F13321",21.573707654,28.0267848065,57.3881593825999
"90%282","F13025",23.247809594,42.913555664,72.2072824664
"90%283","F45021",34.645492162,45.460634786,71.0910599803999
"90%284","F37117",25.865507256,37.917738918,89.7374203368
"90%285","F45067",27.334666746,33.13444438,92.5390723015997
"90%286","F13237",24.707120046,31.965380129,53.7070759168
"90%287","F13257",33.444615384,47.430269138,73.7595655884
"90%288","F13011",32.837281297,46.9586561785,69.7471095001999
"90%289","F37183",26.443777799,39.4274643715,62.9504483005002
"90%290","F37105",28.91358972,46.089871725,77.8388202559998
"90%291","F37015",25.458055999,37.641612119,80.4410749848999
"90%292","F37159",32.247917848,44.5588768759999,65.4170959908
"90%293","F37001",26.955203608,39.840892752,70.3807286759999
"90%294","F13145",26.330583347,37.5492196554999,68.7384405845998
"90%295","F13273",22.802706006,31.214354909,63.6180120845999
"90%296","F13221",29.942584592,42.9249462685,70.9821153199
"90%297","F37123",29.560532486,42.2655846214999,75.5884646858002
"90%298","F37179",30.947864523,41.958208055,79.7537093509998
"90%299","F37029",27.67800003,39.5508887,75.0900443340001
"90%300","F45079",24.986839202,39.363415289,87.4980533840998
"90%301","F37013",23.523280575,35.5673776385,90.5213563358998
"90%302","F13315",23.95945101,29.223758958,54.196388155
"90%303","F45017",21.220813671,34.5623153495,80.6718623992999
"90%304","F13283",20.106107127,35.855124791,73.4921431281998
